도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,
민들레,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",12:00,18:00,00:00,00:00,00:00,00:00,8,2755,0,0,4,14,경기도 성남시 중원구 광명로110번길 12-2,개인,031-722-3336,,35,http://ct.snlib.net/snct/s_library/sa.asp?idx=101,37.4352505,127.1414299,2017-01-01,
이웃사랑,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",12:00,18:00,00:00,00:00,00:00,00:00,8,1300,0,0,1,7,"경기도 성남시 중원구 산성대로 361-3, 4층",행복한교회,031-735-9785,,33,http://ct.snlib.net/snct/s_library/sa.asp?idx=102,,,2017-01-01,
지혜의샘터,경기도,성남시,작은도서관,없음,09:00,21:00,09:00,21:00,09:00,21:00,24,25047,0,0,2,7,경기도 성남시 분당구 미금일로 154번길 6,지구촌교회,031-710-9423,,111,http://ct.snlib.net/snct/s_library/sa.asp?idx=34,37.3490948,127.1070933,2017-01-01,
그림하우스,경기도,성남시,작은도서관,"매주 일,월, 국가지정공휴일",10:00,18:00,10:00,18:00,00:00,00:00,10,2000,0,0,1,7,"경기도 성남시 중원구 희망로 35번길 14-12, 지하1층",성광나눔회,031-747-2060,,35,http://ct.snlib.net/snct/s_library/sa.asp?idx=117,,,2017-01-01,
호도애,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,50,12127,0,0,7,7,경기도 성남시 분당구 야탑로 124,분당한양교회,031-704-7898,,44,http://ct.snlib.net/snct/s_library/sa.asp?idx=35,37.4090824,127.1311336,2017-01-01,
웃는책,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,30,7737,0,0,5,14,"경기도 성남시 분당구 느티로 73, 303호",분당여성회,031-702-9622,,33,http://ct.snlib.net/snct/s_library/sa.asp?idx=36,37.3687715,127.1127839,2017-01-01,
판교이지더원,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",11:00,17:00,10:00,16:00,00:00,00:00,40,10727,0,0,2,7,경기도 성남시 분당구 판교로 393,아파트입주민,031-703-0166,,86.4,http://ct.snlib.net/snct/s_library/sa.asp?idx=40,37.4063208,127.1182346,2017-01-01,
홈스쿨지원센터,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:30,18:30,00:00,00:00,00:00,00:00,6,1200,0,0,20,14,경기도 성남시 수정구 성남대로 1542번길 12,개인,050-5504-5404,,66,http://ct.snlib.net/snct/s_library/sa.asp?idx=76,37.4673276,127.1278215,2017-01-01,
드림,경기도,성남시,작은도서관,국가지정공휴일,17:00,19:00,00:00,00:00,10:00,15:00,12,1100,0,0,3,7,"경기도 성남시 수정구 제일로 195, 3층",드림교회,031-743-8267,,67,http://ct.snlib.go.kr/snct/s_library/sa.asp?idx=130,37.4436823,127.1303171,2017-01-01,
연꽃마을,경기도,성남시,작은도서관,국가지정공휴일,12:00,21:00,12:00,21:00,00:00,00:00,20,4207,0,0,3,7,경기도 성남시 중원구 여수울로 50,아파트입주민,031-721-3391,,182,http://ct.snlib.net/snct/s_library/sa.asp?idx=80,37.4183874,127.1349229,2017-01-01,
은행책마루,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",11:00,18:00,00:00,00:00,00:00,00:00,20,4630,0,0,2,7,경기도 성남시 중원구 자혜로57번길 27-1,사단법인푸른학교,031-747-6150,,64,http://ct.snlib.net/snct/s_library/sa.asp?idx=100,37.4520675,127.1685043,2017-01-01,
나침반,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",13:00,20:00,11:00,17:00,11:00,17:00,30,3317,0,0,2,7,경기도 성남시 중원구 광명로 188,대영입시학원,031-744-3385,,108,http://ct.snlib.net/snct/s_library/sa.asp?idx=84,37.4395237,127.1482359,2017-01-01,
서안,경기도,성남시,작은도서관,"매주 월,화,목,금, 국가지정공휴일",14:00,17:00,10:00,17:00,10:00,17:00,40,3069,0,0,0,0,경기도 성남시 중원구 박석로 41번길 18,서안교회,031-734-7613,,156,http://ct.snlib.net/snct/s_library/sa.asp?idx=77,37.4367603,127.1639412,2017-01-01,
분당구미어린이,경기도,성남시,작은도서관,"매주 월요일, 국가지정공휴일",10:00,18:00,10:00,16:00,10:00,16:00,60,26570,0,0,15,7,"경기도 성남시 분당구 미금일로 90번길 36-5, 2층",경기도 성남시 분당구미교회,031-714-6833,,71,http://ct.snlib.net/snct/s_library/sa.asp?idx=33,37.3493115,127.1104885,2017-01-01,
신흥1동,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,50,10014,0,0,6,14,경기도 성남시 수정구 신흥수정로 170번길 19-3,수정도서관,031-721-9561,,163,http://ct.snlib.net/snct/s_library/gong.asp?idx=51,37.4416095,127.1399623,2017-01-01,
중원도서관,경기도,성남시,공공도서관,"1.3주 월요일신정, 설날 및 추석 연휴",07:00,00:00,07:00,00:00,07:00,00:00,612,320106,136,18058,6,14,경기도 성남시 중원구 성남동 3116-1,성남도시개발공사,031-752-3916,,13164,http://jw.snlib.net,37.4302675,127.140241,2017-01-01,
판교어린이도서관,경기도,성남시,공공도서관,"2.4주 월요일신정, 설날 및 추석 연휴",07:00,00:00,07:00,00:00,07:00,00:00,406,58212,32,1560,6,14,경기도 성남시 분당구 판교역로 75,성남시,031-729-4392,,6273,http://cpg.snlib.go.kr,37.3875248,127.1076673,2017-01-01,
논골도서관,경기도,성남시,공공도서관,"매주 월요일,국가지정공휴일",09:00,20:00,09:00,20:00,09:00,20:00,100,10113,11,0,6,14,경기도 성남시 수정구 논골로 23번길 2,사회복지법인고앤두,031-732-9580,,285,http://ct.snlib.go.kr/snct/s_library/gong.asp?idx=129,37.4562024,127.1599736,2017-01-01,
태평1동,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",09:00,18:00,09:00,13:00,00:00,00:00,23,7893,0,0,6,14,경기도 성남시 수정구 모란로 88,주민센터,031-729-5993,,81,http://ct.snlib.net/snct/s_library/gong.asp?idx=2,37.4407639,127.1261626,2017-01-01,
태평3동,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,14,12502,0,0,6,14,경기도 성남시 수정구 남문로 54,주민센터,031-729-5936,,91,http://ct.snlib.net/snct/s_library/gong.asp?idx=3,37.4453407,127.1330728,2017-01-01,
수진2동,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",09:00,18:00,09:00,13:00,00:00,00:00,30,12538,0,0,6,14,경기도 성남시 수정구 성남대로 1204,주민센터,031-729-5931,,36,http://ct.snlib.net/snct/s_library/gong.asp?idx=62,37.4373157,127.1287467,2017-01-01,
신흥3동,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",09:00,18:00,09:00,13:00,00:00,00:00,24,3655,0,0,3,7,경기도 성남시 수정구 공원로 349번길8,주민센터,031-729-5657,,75,http://ct.snlib.net/snct/s_library/gong.asp?idx=64,37.4435307,127.1488541,2017-01-01,
양지동,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,15,3500,0,0,0,0,경기도 성남시 수정구 산성대로 483,주민센터,031-729-5933,,118,http://ct.snlib.net/snct/s_library/gong.asp?idx=111,37.454901,127.1609609,2017-01-01,
시흥동,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,12,1760,0,0,3,14,"경기도 성남시 수정구 여수대로 556번길 6, 2층",주민센터,031-729-5915,,72,http://ct.snlib.net/snct/s_library/gong.asp?idx=65,,,2017-01-01,
수정중앙,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",09:00,18:00,09:00,14:00,00:00,00:00,30,1414,0,0,3,7,경기도 성남시 수정구 성남대로 1480번길 38,수정중앙노인복지관,031-752-3366,,61,http://ct.snlib.net/snct/s_library/gong.asp?idx=66,37.4615042,127.1304475,2017-01-01,
공감의뜰,경기도,성남시,작은도서관,"매주 월요일, 국가지정공휴일",09:00,18:00,09:00,18:00,09:00,18:00,10,1500,0,0,0,0,경기도 성남시 수정구 수정남로 10 제일프라자 2층,외국인주민복지센터,031-754-7070,,94,http://ct.snlib.net/snct/s_library/gong.asp?idx=67,37.4390271,127.1292423,2017-01-01,
금광2동,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",09:00,18:00,09:00,13:00,00:00,00:00,15,6800,0,0,6,14,경기도 성남시 중원구 광명로 345,주민센터,031-729-6859,,50,http://ct.snlib.net/snct/s_library/gong.asp?idx=4,37.4462713,127.1640162,2017-01-01,
한남,경기도,성남시,작은도서관,"매주 일,월요일, 국가지정공휴일",09:30,17:00,10:00,12:00,00:00,00:00,30,8071,0,0,3,14,경기도 성남시 중원구 원터로 115,한남교회,031-755-2341,,50,http://ct.snlib.net/snct/s_library/sa.asp?idx=15,37.4368182,127.1414419,2017-01-01,
신일,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",10:00,17:00,00:00,00:00,10:00,17:00,10,2322,0,0,3,7,경기도 성남시 수정구 태평로 55번길 26,신일교회,031-755-4512,,43,http://ct.snlib.net/snct/s_library/sa.asp?idx=104,37.4511396,127.1330785,2017-01-01,
사과나무,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",12:00,18:00,00:00,00:00,00:00,00:00,50,5469,0,0,5,7,경기도 성남시 수정구 성남대로 1258번길 5-13,개인,031-754-0158,,45,http://ct.snlib.net/snct/s_library/sa.asp?idx=26,37.4428381,127.1278205,2017-01-01,
희망등대,경기도,성남시,작은도서관,없음,10:00,18:00,10:00,16:00,00:00,00:00,13,7585,0,0,4,14,"경기도 성남시 수정구 수정로 358, 3층",희망등대 의료생협,031-754-0011,,112,http://ct.snlib.net/snct/s_library/sa.asp?idx=29,37.4555954,127.1501845,2017-01-01,
푸른어린이,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,20,8506,0,0,5,14,경기도 성남시 수정구 수정남로 333,개인,031-749-3690,,79,http://ct.snlib.net/snct/s_library/sa.asp?idx=27,37.4571292,127.1541706,2017-01-01,
샤인,경기도,성남시,작은도서관,"매주 월요일, 국가지정공휴일",13:00,18:00,13:00,18:00,11:30,16:30,20,4020,0,0,2,7,"경기도 성남시 수정구 공원로 445번길 8, 2층",선한목자교회,031-752-0691,,33,http://ct.snlib.net/snct/s_library/sa.asp?idx=59,37.4496132,127.1409823,2017-01-01,
1318하랑,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,30,4067,0,0,2,7,"경기도 성남시 수정구 수정로 131, 2층",(사)유스바람개비,031-751-4968,,99,http://ct.snlib.net/snct/s_library/sa.asp?idx=71,37.442052,127.134658,2017-01-01,
잘되는,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",10:00,17:00,10:00,17:00,10:00,17:00,15,5939,0,0,3,6,"경기도 성남시 수정구 남문로5-1, 1층",잘되는교회,031-752-8402,,57,http://ct.snlib.net/snct/s_library/sa.asp?idx=72,37.4442798,127.127719,2017-01-01,
무지개뜨는언덕,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",10:00,16:00,10:00,16:00,00:00,00:00,14,5450,0,0,3,7,경기도 성남시 수정구 제일로 138번길 1,(사)무지개뜨는언덕,070-8282-3938,,36,http://ct.snlib.net/snct/s_library/sa.asp?idx=73,37.4391455,127.1329081,2017-01-01,
신흥,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",10:00,18:00,10:00,18:00,00:00,00:00,23,3065,0,0,2,7,경기도 성남시 수정구 희망로 543-1,열린교회,031-732-6300,,83,http://ct.snlib.net/snct/s_library/sa.asp?idx=74,37.4513569,127.150289,2017-01-01,
중앙도서관,경기도,성남시,공공도서관,"1.3주 월요일,신정설날 및 추석연휴",07:00,00:00,07:00,00:00,07:00,00:00,1044,342401,100,18227,6,14,경기도 성남시 분당구 야탑남로 82,성남시,031-729-4631,,13018,http://ct.snlib.go.kr,37.4048097,127.1344852,2017-01-01,
판교도서관,경기도,성남시,공공도서관,"2.4주 금요일,신정 설날 및 추석 연휴",07:00,00:00,07:00,00:00,07:00,00:00,516,176091,86,4919,6,14,경기도 성남시 분당구 운중로 225번길 37,성남시,031-729-4582,,1930,http://pg.snlib.go.kr,37.3918999,127.0908701,2017-01-01,
운중도서관,경기도,성남시,공공도서관,"1.3주 월요일,신정설날 및 추석연휴",07:00,22:00,07:00,22:00,07:00,22:00,143,56971,30,262,6,14,경기도 성남시 분당구 판교원로 81번길 9,성남시,031-729-4372,,10271,http://uj.snlib.go.kr,37.3900404,127.0751081,2017-01-01,
수정도서관,경기도,성남시,공공도서관,"1.3주 월요일신정, 설날 및 추석 연휴",07:00,00:00,07:00,00:00,07:00,00:00,291,307559,197,18334,6,14,경기도 성남시 수정구 산성동 1224,성남도시개발공사,031-729-4673,,7923,https://sj.snlib.net,37.453999,127.1527943,2017-01-01,
무지개도서관,경기도,성남시,공공도서관,"1.3주 월요일신정, 설날 및 추석 연휴",07:00,22:00,07:00,22:00,07:00,22:00,72,28567,26,0,6,14,경기도 성남시 분당구 구미로 111,성남시,031-729-4772,,6824,http://gm.snlib.go.kr,37.3396207,127.1208428,2017-01-01,
중원어린이도서관,경기도,성남시,공공도서관,"매주 월요일,국가지정공휴일",09:00,20:00,09:00,20:00,09:00,20:00,684,91034,28,4678,6,14,경기도 성남시 중원구 산성대로 408길 42,성남시,031-729-4352,,10560,http://cjw.snlib.go.kr,37.4476276,127.1631693,2017-01-01,
경기도립성남도서관,경기도,성남시,공공도서관,"매주월요일, 국가지정공휴일",06:00,22:00,09:00,17:00,09:00,17:00,799,311395,142,42467,5,21,경기도 성남시 수정구 공원로 370번길 26,경기도교육청,031-730-3500,,3897,http://www.snlib.or.kr,37.4466358,127.1500988,2017-01-01,
푸른숲,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,25,3110,0,0,3,7,경기도 성남시 중원구 희망로374,상대원제2복지회관,031-748-7500,,67,http://ct.snlib.net/snct/s_library/gong.asp?idx=68,37.4389548,127.1589425,2017-01-01,
상대원3동,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,09:00,13:00,00:00,00:00,6,7903,0,0,6,14,경기도 성남시 중원구 박석로 78,주민센터,031-729-6883,,34,http://ct.snlib.net/snct/s_library/gong.asp?idx=5,37.4396739,127.1654437,2017-01-01,
서현청소년,경기도,성남시,작은도서관,"1.3주 일요일, 국가지정공휴일",09:00,21:00,09:00,18:00,09:00,18:00,100,29966,0,0,6,14,경기도 성남시 분당구 불정로 386번길 12,청소년 육성재단,031-729-9470,,232,http://ct.snlib.net/snct/s_library/gong.asp?idx=9,,,2017-01-01,
도촌동,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",09:00,20:00,09:00,17:00,00:00,00:00,66,9552,0,0,6,14,경기도 성남시 중원구 도촌북로 28,주민센터,031-729-6808,,113,http://ct.snlib.net/snct/s_library/gong.asp?idx=49,37.4164952,127.1527859,2017-01-01,
중원청소년,경기도,성남시,작은도서관,"2.4주 일요일, 국가지정공휴일",09:00,20:00,09:00,17:00,09:00,17:00,53,29184,0,0,6,14,경기도 성남시 중원구 둔촌대로 332,청소년 육성재단,070-729-9332,,552,http://ct.snlib.net/snct/s_library/gong.asp?idx=8,37.4299247,127.154978,2017-01-01,
중앙동,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,26,2423,0,0,6,14,"경기도 성남시 중원구 광명로 264번길 1, 2층",주민센터,031-729-6848,,50,http://ct.snlib.net/snct/s_library/gong.asp?idx=69,37.4428579,127.1562974,2017-01-01,
수내1동,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",09:00,18:00,09:00,12:00,00:00,00:00,16,7400,0,0,6,14,경기도 성남시 분당구 수내1길 79,주민센터,031-729-7636,,60,http://ct.snlib.net/snct/s_library/gong.asp?idx=6,,,2017-01-01,
야탑1동,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,25,7105,0,0,6,14,경기도 성남시 분당구 장미로 86번길 18,주민센터,031-729-7836,,72,http://ct.snlib.net/snct/s_library/gong.asp?idx=7,37.4120495,127.1302351,2017-01-01,
한솔,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,30,12332,0,0,6,14,경기도 성남시 분당구 내정로 94,한솔복지관,031-8022-1177,,190,http://ct.snlib.net/snct/s_library/gong.asp?idx=12,37.3673885,127.1155093,2017-01-01,
정자역,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",12:00,21:00,00:00,00:00,00:00,00:00,6,7700,0,0,6,14,경기도 성남시 분당구 성남대로 지하 333,분당도서관,031-729-4853,,42,http://ct.snlib.net/snct/s_library/gong.asp?idx=1,37.3661846,127.1080613,2017-01-01,
구미1동,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,20,3411,0,0,6,14,경기도 성남시 분당구 돌마로 90,주민센터,031-729-7937,,40,http://ct.snlib.net/snct/s_library/gong.asp?idx=70,,,2017-01-01,
갈보리,경기도,성남시,작은도서관,"매주 월요일, 국가지정공휴일",09:00,18:00,09:00,18:00,09:00,18:00,24,8701,0,0,2,7,"경기도 성남시 분당구 이매로 132, 4층",갈보리교회,031-789-8888,,73,http://ct.snlib.net/snct/s_library/sa.asp?idx=99,37.3903675,127.1333189,2017-01-01,
꿈트리,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",14:00,18:00,00:00,00:00,00:00,00:00,20,1000,0,0,3,7,"경기도 성남시 분당구 불정로 381, 504호",개인,031-703-0584,,40,http://ct.snlib.net/snct/s_library/sa.asp?idx=107,37.3745669,127.1367276,2017-01-01,
하늘빛,경기도,성남시,작은도서관,"매주 일요일, 국가지정공휴일",13:00,18:00,00:00,00:00,00:00,00:00,44,3169,0,0,0,0,"경기도 성남시 분당구 미금로 33번길 26, 5층",하늘빛교회,031-713-4815,,59,http://ct.snlib.net/snct/s_library/sa.asp?idx=108,37.3375428,127.1155628,2017-01-01,
보람무지개,경기도,성남시,작은도서관,"매주 주말, 국가지정공휴일",12:00,18:00,00:00,00:00,12:00,18:00,12,5460,0,0,3,14,"경기도 성남시 분당구 동판교로 59, 7층",예수교회,070-4010-7968,,85,http://ct.snlib.net/snct/s_library/sa.asp?idx=91,37.388336,127.115041,2017-01-01,
춤추는무지개나무,경기도,성남시,작은도서관,"매주 월요일, 국가지정공휴일",10:00,18:00,10:00,15:00,10:00,15:00,30,14087,0,0,2,14,"경기도 성남시 분당구 미금로 34, 5층",가나안교회,070-4048-3000,,249,http://ct.snlib.net/snct/s_library/sa.asp?idx=92,37.3367194,127.1172452,2017-01-01,
