주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
121-2-000001,사당노외,공영,노외,서울특별시 서초구 과천대로 950-18 (방배동),서울특별시 서초구 방배동 507-1,185,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,,,,,,,,서울특별시시설관리공단,02-582-6417,37.475302,126.983763,2018-08-01,B553774,서울시설공단,
106-1-000001,상봉복개,공영,노상,서울특별시 중랑구 상봉동 399-4,서울특별시 중랑구 상봉동 399-4,63,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,,,,,,,,서울특별시시설관리공단,02-2272-8821,37.594208,127.087929,2018-08-01,B553774,서울시설공단,
100-2-000007,서린노외,공영,노외,서울특별시 종로구 종로 38 (서린동),서울특별시 종로구 서린동 63,45,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,5,400,,,,,,,,서울특별시시설관리공단,02-720-9862,37.569835,126.981483,2018-08-01,B553774,서울시설공단,
110-2-000002,석계역,공영,노외,서울특별시 노원구 월계동 50-9,서울특별시 노원구 월계동 50-9,73,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,,,,,,,,서울특별시시설관리공단,070-7119-2603,37.615487,127.062328,2018-08-01,B553774,서울시설공단,
123-1-000001,성내역,공영,노상,서울특별시 송파구 신천동 11-1,서울특별시 송파구 신천동 11-1,30,3,미시행,평일+토요일+공휴일,08:00,18:00,09:00,15:00,00:00,00:00,혼합,5,150,,,,,,,,서울특별시시설관리공단,02-445-0501,37.517157,127.104968,2018-08-01,B553774,서울시설공단,
107-1-000001,성북초교,공영,노상,서울특별시 성북구 성북2동 125,서울특별시 성북구 성북2동 125,26,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,,,,,,,,서울특별시시설관리공단,02-914-2008,37.590562,127.008674,2018-08-01,B553774,서울시설공단,
100-2-000006,세종로,공영,노외,서울특별시 종로구 세종대로 지하 189 (세종로),서울특별시 종로구 세종로 80-1(지하),1270,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,300,,,,,,,,서울특별시시설관리공단,02-2290-6566,37.573397,126.975866,2018-08-01,B553774,서울시설공단,
101-1-000012,소파로 TBS앞,공영,노상,서울특별시 중구 예장동 4-7,서울특별시 중구 예장동 4-7,4,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울특별시시설관리공단,02-2290-6449,37.559828,126.988345,2018-08-01,B553774,서울시설공단,
101-1-000009,소파로케이블카앞,공영,노상,서울특별시 중구 회현동1가 산1-15,서울특별시 중구 회현동1가 산1-15,3,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울특별시시설관리공단,02-2290-6449,37.555939,126.983983,2018-08-01,B553774,서울시설공단,
110-2-000001,수락산역,공영,노외,서울특별시 노원구 상계동 1268,서울특별시 노원구 상계동 1268,158,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,,,,,,,,서울특별시시설관리공단,02-2290-6407,37.678552,127.055903,2018-08-01,B553774,서울시설공단,
122-2-000001,수서역,공영,노외,서울특별시 강남구 수서동 735,서울특별시 강남구 수서동 735,653,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,,,,,,,,서울특별시시설관리공단,02-2226-6404,37.487944,127.099935,2018-08-01,B553774,서울시설공단,
119-2-000001,신대방역,공영,노외,서울특별시 동작구 대림로 2 (신대방동),서울특별시 동작구 신대방동 643-1,60,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,,,,,,,,서울특별시시설관리공단,02-858-6417,37.487559,126.913219,2018-08-01,B553774,서울시설공단,
100-2-000001,신문로,공영,노외,서울특별시 종로구 새문안로3길 8 (신문로1가),서울특별시 종로구 신문로1가 58-36,19,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,5,500,,,,,,,,서울특별시시설관리공단,02-720-0964,37.571082,126.973156,2018-08-01,B553774,서울시설공단,
115-2-000010,신방화역환승주차장,공영,노외,서울특별시 강서구 마곡서1로 111-12,서울특별시 강서구 마곡동 739,200,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,,,,,,,,서울특별시시설관리공단,,37.566771,126.818054,2018-08-01,B553774,서울시설공단,
105-2-000002,신설동 풍물시장,공영,노외,서울특별시 동대문구 난계로28길 16 (신설동),서울특별시 동대문구 신설동 114-29,79,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,5,150,,,,,,,,서울특별시시설관리공단,02-2232-6096,37.572531,127.024261,2018-08-01,B553774,서울시설공단,
123-2-000003,신천유수지,공영,노외,서울특별시 송파구 오금로 1 (신천동),서울특별시 송파구 신천동 14,222,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,,,,,,,,서울특별시시설관리공단,02-414-6417,37.522409,127.102903,2018-08-01,B553774,서울시설공단,
122-1-000002,압구정고가1,공영,노상,서울특별시 강남구 압구정로 지하 172 (신사동),서울특별시 강남구 신사동 668,21,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,500,,,,,,,,서울특별시시설관리공단,02-445-0501,37.523535,127.028304,2018-08-01,B553774,서울시설공단,
122-1-000003,압구정고가2,공영,노상,서울특별시 강남구 압구정로 지하 172 (신사동),서울특별시 강남구 신사동 668,18,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,500,,,,,,,,서울특별시시설관리공단,02-445-0501,37.523535,127.028304,2018-08-01,B553774,서울시설공단,
114-1-000001,양평고가밑,공영,노상,서울특별시 양천구 목동 900-8,서울특별시 양천구 목동 900-8,32,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,,,,,,,,서울특별시시설관리공단,02-2663-6209,37.538512,126.883959,2018-08-01,B553774,서울시설공단,
118-1-000005,양평동(동),공영,노상,서울특별시 영등포구 양평동5가 44-1(양평교하부),서울특별시 영등포구 양평동5가 44-1(양평교하부),6,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,100,,,,,,,,서울특별시시설관리공단,032-872-7078,37.539770,126.890232,2018-08-01,B553774,서울시설공단,
118-1-000006,여의서로,공영,노상,서울특별시 영등포구 여의도동 8-1,서울특별시 영등포구 여의도동 8-1,106,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,500,,,,,,,,서울특별시시설관리공단,031-903-3345,37.528593,126.930243,2018-08-01,B553774,서울시설공단,
118-2-000003,영남,공영,노외,서울특별시 영등포구 영등포로34길 9 (영등포동4가),서울특별시 영등포구 영등포동4가 123,570,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,500,,,,,,,,서울특별시시설관리공단,070-7119-2603,37.519465,126.902608,2018-08-01,B553774,서울시설공단,
122-1-000001,영동6교밑,공영,노상,서울특별시 강남구 대치동 512-1,서울특별시 강남구 대치동 512-1,39,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,09:00,15:00,유료,5,150,,,,,,,,서울특별시시설관리공단,02-445-0501,37.494924,127.070337,2018-08-01,B553774,서울시설공단,
103-1-000001,영동대교 북단,공영,노상,서울특별시 성동구 성수동 231-24(성수동2가),서울특별시 성동구 성수동 231-24(성수동2가),17,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,,,,,,,,서울특별시시설관리공단,02-2204-7970,37.537126,127.060947,2018-08-01,B553774,서울시설공단,
118-2-000001,영등포구청역,공영,노외,서울특별시 영등포구 당산동3가 370-3,서울특별시 영등포구 당산동3가 370-3,139,3,미시행,평일+토요일+공휴일,05:00,01:00,05:00,01:00,05:00,01:00,유료,5,150,,,,,,,,서울특별시시설관리공단,02-2290-6089,37.524876,126.895153,2018-08-01,B553774,서울시설공단,
118-1-000007,영등포로터리,공영,노상,서울특별시 영등포구 영등포동1가 111-1,서울특별시 영등포구 영등포동1가 111-1,10,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,,,,,,,,서울특별시시설관리공단,032-872-7078,37.517692,126.910788,2018-08-01,B553774,서울시설공단,
115-2-000009,영보빌딩,공영,노외,서울특별시 강서구 가양동 1480-10,서울특별시 강서구 가양동 1480-10,79,3,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,150,,,,,,,,서울특별시시설관리공단,02-2663-6209,37.563296,126.853045,2018-08-01,B553774,서울시설공단,
103-1-000002,옥수역,공영,노상,서울특별시 성동구 옥수동 401-1,서울특별시 성동구 옥수동 401-1,40,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,100,,,,,,,,서울특별시시설관리공단,02-445-0501,37.542186,127.017163,2018-08-01,B553774,서울시설공단,
116-1-000007,온수역(남),공영,노상,서울특별시 구로구 온수동51-26,서울특별시 구로구 온수동51-26,43,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,100,,,,,,,,서울특별시시설관리공단,031-405-8808,37.491898,126.824149,2018-08-01,B553774,서울시설공단,
116-1-000008,온수역(북),공영,노상,서울특별시 구로구 온수동20-1,서울특별시 구로구 온수동20-1,31,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,100,,,,,,,,서울특별시시설관리공단,,37.492722,126.821463,2018-08-01,B553774,서울시설공단,
104-1-000001,올림픽대교(북),공영,노상,서울특별시 광진구 구의동 올림픽대교(하부),서울특별시 광진구 구의동 올림픽대교(하부),18,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,,,,,,,,서울특별시시설관리공단,02-2049-4500,37.533983,127.103918,2018-08-01,B553774,서울시설공단,
102-1-000001,용산등기소,공영,노상,서울특별시 용산구 문배동 12-1,서울특별시 용산구 문배동 12-1,16,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,,,,,,,,서울특별시시설관리공단,02-2663-6209,37.537218,126.968882,2018-08-01,B553774,서울시설공단,
102-2-000003,용산주차빌딩,공영,노외,서울특별시 용산구 새창로49길 42 (한강로2가),서울특별시 용산구 한강로2가 12-9,565,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,,,,,,,,서울특별시시설관리공단,02-2290-6014,37.539028,127.002074,2018-08-01,B553774,서울시설공단,
114-2-000001,웃우물,공영,노외,서울특별시 양천구 중앙로 310 (신정동),서울특별시 양천구 신정동943-25,79,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,,,,,,,,서울특별시시설관리공단,02-2290-6311,37.523757,126.851446,2018-08-01,B553774,서울시설공단,
118-1-000002,원효대교 남단,공영,노상,서울특별시 영등포구 여의도동 5,서울특별시 영등포구 여의도동 5,18,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,500,,,,,,,,서울특별시시설관리공단,031-903-3345,37.520038,126.932953,2018-08-01,B553774,서울시설공단,
110-2-000003,월계역,공영,노외,서울특별시 노원구 월계동 589-3,서울특별시 노원구 월계동 589-3,40,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,100,,,,,,,,서울특별시시설관리공단,02-2289-6723,37.633124,127.058825,2018-08-01,B553774,서울시설공단,
101-1-000017,을지로,공영,노상,서울특별시 중구 을지로3가 282-8,서울특별시 중구 을지로3가 282-8,101,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,500,,,,,,,,서울특별시시설관리공단,02-2272-8821,37.566455,126.994185,2018-08-01,B553774,서울시설공단,
122-2-000005,일원동,공영,노외,서울특별시 강남구 양재대로55길 6 (일원동),서울특별시 강남구 일원동 711-1,21,5,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,50,,,,,,,,서울특별시시설관리공단,,37.491368,127.088279,2018-08-01,B553774,서울시설공단,
122-2-000004,일원역,공영,노외,서울특별시 강남구 일원본동 716-2,서울특별시 강남구 일원본동 716-2,67,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,100,,,,,,,,서울특별시시설관리공단,02-445-0501,37.484669,127.084056,2018-08-01,B553774,서울시설공단,
122-2-000003,일원터널,공영,노외,서울특별시 강남구 광평로 61 (일원동),서울특별시 강남구 일원본동 722-1,11,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,,,,,,,,서울특별시시설관리공단,,37.482745,127.078902,2018-08-01,B553774,서울시설공단,
123-2-000001,잠실역,공영,노외,서울특별시 송파구 올림픽로 300 (신천동),서울특별시 송파구 잠실동 29(지하),359,1,미시행,평일+토요일+공휴일,05:00,01:00,05:00,01:00,05:00,01:00,유료,5,400,,,,,,,,서울특별시시설관리공단,02-2290-6402,37.513118,127.103524,2018-08-01,B553774,서울시설공단,
105-2-000001,장안2동,공영,노외,서울특별시 동대문구 답십리로65길 124-5 (장안동),서울특별시 동대문구 장안동 286-9,80,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,,,,,,,,서울특별시시설관리공단,02-2290-6417,37.578281,127.070618,2018-08-01,B553774,서울시설공단,
102-1-000004,장충단로(한남광장),공영,노상,서울특별시 용산구 한남동 산9-19,서울특별시 용산구 한남동 산9-19,5,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울특별시시설관리공단,02-2290-6449,37.547622,127.002558,2018-08-01,B553774,서울시설공단,
100-2-000002,적선동 노외,공영,노외,서울특별시 종로구 적선동 140,서울특별시 종로구 적선동 140,30,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,60,2000,,,,,,,,서울특별시시설관리공단,02-2264-4895,37.574434,126.973515,2018-08-01,B553774,서울시설공단,
115-1-000002,제물포로,공영,노상,서울특별시 강서구 화곡동 947-3,서울특별시 강서구 화곡동 947-3,88,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,,,,,,,,서울특별시시설관리공단,02-2663-6209,37.527950,126.845387,2018-08-01,B553774,서울시설공단,
116-1-000009,제방도로,공영,노상,서울특별시 구로구 구로동 69-2,서울특별시 구로구 구로동 69-2,16,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,,,,,,,,서울특별시시설관리공단,032-872-7078,37.498453,126.893314,2018-08-01,B553774,서울시설공단,
100-2-000004,종묘,공영,노외,서울특별시 종로구 종로 155,서울특별시 종로구 훈정동 2-0,1323,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,400,,,,,,,,서울특별시시설관리공단,02-741-5238,37.574496,126.994045,2018-08-01,B553774,서울시설공단,
107-2-000001,종암1동,공영,노외,서울특별시 성북구 종암동 133-8,서울특별시 성북구 종암동 133-8,21,3,미시행,평일+토요일+공휴일,09:00,22:00,09:00,14:00,00:00,00:00,혼합,5,150,,,,,,,,서울특별시시설관리공단,02-914-2008,37.599277,127.031037,2018-08-01,B553774,서울시설공단,
101-1-000013,중앙일보사,공영,노상,서울특별시 중구 서소문로 88 (순화동),서울특별시 중구 순화동 7(중앙일보사옆),4,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,서울특별시시설관리공단,02-2290-6449,37.560920,127.971109,2018-08-01,B553774,서울시설공단,
112-1-000002,증가로,공영,노상,서울특별시 서대문구 증가로 261 (북가좌동),서울특별시 서대문구 북가좌동 343-11,7,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,,,,,,,,서울특별시시설관리공단,02-360-8527,37.583868,126.910973,2018-08-01,B553774,서울시설공단,
111-1-000002,진흥로,공영,노상,서울특별시 은평구 역촌동41-8,서울특별시 은평구 역촌동41-8,16,3,미시행,평일+토요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,5,150,,,,,,,,서울특별시시설관리공단,02-2663-6209,37.601562,126.920516,2018-08-01,B553774,서울시설공단,
